"","state","county","communityname","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","FTPolicePerPop","FTPoliceFieldPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","PctPolicOnPatr","GangUnitDeploy","PolicBudgPerPop","ViolentCrimesPerPop"
"27","6",NA,"FountainValleycity",0.07,0.66,0.02,0.67,1,0.15,0.53,0.54,0.41,0.2,0.08,1,0.73,0.78,0.36,0.66,0.22,0.21,0.37,0.68,0.53,0.56,0.57,0.29,0.37,0.42,0.53,0.02,0.08,0.13,0.17,0.5,0.21,0.7,0.49,0.32,0.18,0.62,0.36,0.5,0.45,0.42,0.66,0.78,0.76,0.88,0.73,0.43,0.51,0.01,0.11,0.07,0.25,0.35,0.41,0.49,0.34,0.42,0.44,0.48,0.59,0.27,0.43,0.45,0.72,0.74,0.58,0.74,0.26,0.25,0.5,0.03,0.89,0.72,0.01,0.14,0.67,0.02,0.07,0.82,0.78,0.77,0.92,0.88,1,0.87,0.62,0.52,0.24,0,0.01,0.58,0.4,0.62,0.71,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.5,0.05,NA,NA,NA,NA,NA,0.11
"28","6",NA,"Saratogacity",0.03,0.51,0.01,0.75,0.92,0.06,0.33,0.27,0.2,0.43,0.04,1,1,0.67,0.4,0.94,0.4,0.07,0.51,1,1,1,0.62,0.17,0.76,0.92,1,0,0.02,0.05,0.05,0.96,0.12,0.52,0.74,0.51,0.05,1,0.22,0.29,0.23,0.23,0.42,0.93,0.94,0.93,0.9,0.41,0.25,0,0.01,0.03,0.3,0.32,0.35,0.36,0.33,0.31,0.31,0.3,0.68,0.12,0.15,0.17,0.55,0.54,0.36,0.92,0.06,0.1,1,0.01,0.93,0.91,0.09,0.5,0.52,0.01,0.04,1,1,1,0.67,1,1,1,0.44,0.59,0.07,0,0,0.47,0.39,0.71,0.81,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.2,0.05,NA,NA,NA,NA,NA,0.07
"29","48",NA,"Enniscity",0.01,0.62,0.35,0.5,0.01,0.39,0.45,0.49,0.3,0.42,0,0,0.23,0.49,0.45,0.28,0.56,0.4,0.32,0.23,0.18,0.24,0.14,0.68,0.19,0.18,0.23,0.02,0.43,0.64,0.68,0.16,0.42,0.46,0.68,0.26,0.76,0.21,0.47,0.32,0.43,0.46,0.69,0.61,0.55,0.71,0.52,0.54,0.62,0.01,0.26,0.01,0.27,0.28,0.57,0.72,0.13,0.11,0.21,0.25,0.62,0.27,0.51,0.49,0.64,0.59,0.7,0.54,0.4,0.48,0.5,0.02,0.66,0.57,0.2,0.56,0.54,0.92,0.4,0.07,0.08,0.09,0.17,0.22,0.26,0.29,0.49,0.29,0.51,0,0,0.2,0.87,0.6,0.77,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.07,0,NA,NA,NA,NA,NA,0.11
"30","48",NA,"MountPleasantcity",0,0.54,0.4,0.46,0.01,0.31,0.46,0.51,0.35,0.56,0,0,0.15,0.34,0.31,0.27,0.63,0.41,0.34,0.18,0.17,0.25,0.14,0.16,0.62,0.16,0.18,0.03,0.65,0.57,0.67,0.2,0.22,0.37,0.61,0.31,0.6,0.23,0.42,0.38,0.49,0.48,0.58,0.54,0.49,0.7,0.42,0.6,0.59,0,0.15,0.01,0.37,0.61,0.68,0.85,0.31,0.44,0.45,0.51,0.73,0.39,0.49,0.45,0.53,0.43,0.68,0.49,0.41,0.53,0.5,0.02,0.69,0.55,0.11,0.64,0.54,0.8,0.42,0.05,0.05,0.07,0.13,0.17,0.18,0.19,0.47,0.41,0.76,0,0,0.35,0.76,0.45,0.57,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.1,0,NA,NA,NA,NA,NA,0.15
"31","42","45","Astontownship",0.01,0.58,0.01,0.99,0.02,0.01,0.42,0.43,0.26,0.41,0.02,1,0.53,0.67,0.65,0.71,0.49,0.22,0.62,0.48,0.38,0.36,0.54,0.61,0.38,0.02,0.35,0,0.07,0.23,0.32,0.32,0.16,0.63,0.51,0.39,0.36,0.43,0.26,0.37,0.24,0.26,0.58,0.82,0.83,0.9,0.74,0.63,0.75,0,0.07,0,0.05,0.13,0.1,0.09,0.01,0.02,0.01,0.01,0.93,0.03,0.26,0.29,0.62,0.63,0.33,0.93,0.04,0.24,0.5,0,0.95,0.9,0.14,0.41,0.46,0.05,0,0.31,0.3,0.29,0.45,0.4,0.4,0.43,0.35,0.4,0.31,0,0,0.07,0.91,0.85,0.93,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.22,0.1,NA,NA,NA,NA,NA,0.11
"32","42","21","Richlandtownship",0,0.51,0.02,0.97,0.05,0,0.68,0.51,0.53,0.61,0.01,0.73,0.26,0.28,0.2,0.68,0.7,0.21,0.92,0.28,0.26,0.25,0.18,0,0.21,0,0.57,0.01,0.19,0.3,0.36,0.28,0.35,0.16,0.27,0.51,0.34,0.52,0.22,0.46,0.17,0.19,0.35,0.82,0.83,0.81,0.76,0.49,0.48,0,0.05,0,0,0.43,0.58,0.49,0,0.05,0.06,0.04,0.94,0.03,0.07,0.08,0.36,0.43,0.14,0.79,0.01,0.34,0.5,0.01,0.87,0.72,0.13,0.73,0.52,0.08,0.29,0.1,0.1,0.11,0.15,0.18,0.18,0.2,0.31,0.28,0.32,0.01,0,0.05,0.95,0.74,0.72,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,0.05,NA,NA,NA,NA,NA,0.22
"33","25","21","Cantontown",0.01,0.52,0.02,0.96,0.07,0.01,0.38,0.47,0.32,0.45,0.03,0.91,0.69,0.71,0.33,0.64,0.49,0.16,0.58,0.71,0.58,0.56,0.56,0,0.87,0.57,0.45,0,0.05,0.11,0.15,0.53,0.29,0.6,0.33,0.48,0.13,0.62,0.18,0.5,0.21,0.21,0.6,0.85,0.86,0.92,0.82,0.64,0.65,0,0.06,0.01,0,0.09,0.1,0.12,0,0.03,0.03,0.03,0.91,0.05,0.31,0.3,0.55,0.65,0.23,0.79,0.03,0.36,0.5,0.01,0.92,0.71,0.41,0.44,0.48,0,0,0.54,0.53,0.55,0.31,0.6,0.68,0.62,0.35,0.39,0.37,0,0,0.15,0.87,0.85,0.8,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0.51,NA,NA,NA,NA,NA,0.05
"34","44","7","Woonsocketcity",0.05,0.36,0.05,0.9,0.18,0.05,0.38,0.51,0.33,0.52,0.07,1,0.23,0.42,0.14,0.41,0.57,0.55,0.5,0.26,0.23,0.23,0.22,0.29,0.21,0.16,0.16,0.05,0.36,0.69,0.78,0.13,0.62,0.41,0.69,0.31,0.72,0.21,0.49,0.48,0.49,0.51,0.44,0.44,0.49,0.38,0.48,0.39,0.45,0.04,0.37,0.02,0.21,0.24,0.34,0.46,0.1,0.1,0.13,0.17,0.5,0.21,0.18,0.16,0.37,0.54,0.35,0.21,0.11,0.67,0,0.06,0.76,0.19,0.1,0.33,0,0.44,0.34,0.31,0.28,0.25,0.22,0.3,0.33,0.31,0.51,0.47,0.76,0.03,0,0.2,0.72,0.62,0.83,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.48,0.07,NA,NA,NA,NA,NA,0.15
"35","37",NA,"Garnertown",0.01,0.41,0.34,0.72,0.04,0.01,0.39,0.46,0.26,0.24,0.02,1,0.42,0.77,0.26,0.45,0.32,0.12,0.35,0.42,0.38,0.41,0.29,0.31,0.3,0.55,0.43,0.01,0.11,0.23,0.24,0.37,0.12,0.76,0.22,0.37,0.24,0.49,0.38,0.32,0.52,0.48,0.4,0.69,0.74,0.8,0.61,0.94,0.97,0,0.08,0,0.15,0.11,0.3,0.26,0.01,0.01,0.03,0.02,0.98,0.02,0.08,0.1,0.44,0.48,0.38,0.61,0.05,0.3,0.5,0.01,0.88,0.59,0.04,0.47,0.73,0.08,0.04,0.17,0.15,0.14,0.35,0.33,0.35,0.38,0.38,0.48,0.22,0,0,0.04,0.72,0.5,0.63,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.11,0.02,NA,NA,NA,NA,NA,0.12
"36","45",NA,"Simpsonvilletown",0,0.51,0.2,0.83,0.04,0.03,0.4,0.52,0.26,0.2,0.02,1,0.39,0.84,0,0.41,0.24,0.17,0.22,0.39,0.29,0.29,0.26,1,0.36,0,0.57,0,0.09,0.27,0.36,0.34,0.18,0.78,0.84,0.24,0.59,0.43,0.45,0.25,0.52,0.51,0.51,0.72,0.75,0.85,0.7,0.81,0.75,0,0.13,0,0.09,0.32,0.31,0.37,0.01,0.05,0.04,0.04,0.96,0.02,0.1,0.12,0.54,0.59,0.41,0.66,0.09,0.39,0.5,0.01,0.77,0.63,0.03,0.17,0.79,0.17,0.28,0.12,0.1,0.11,0.3,0.29,0.33,0.31,0.05,0.26,0.58,0,0,0.06,0.62,0.53,0.59,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.18,0.01,NA,NA,NA,NA,NA,0.06
"37","37",NA,"Carrborotown",0,0.12,0.33,0.67,0.23,0.03,0.6,1,1,0.1,0.02,1,0.14,0.92,0.39,0.53,0.06,0.12,0.1,0.32,0.25,0.26,0.26,0.07,0.26,0.34,0.33,0.03,0.79,0.11,0.17,0.94,0.28,0.72,0.11,1,0.11,0.65,0.4,1,0.4,0.42,0.23,0.43,0.53,0.66,0.5,0.66,0.54,0.01,0.66,0,1,1,1,0.86,0.48,0.41,0.36,0.28,0.89,0.12,0,0,0.15,0.31,0.18,0.04,0.07,0.87,0,0.02,0.69,0.04,0.06,0.21,0.79,0.19,0.14,0.19,0.19,0.19,0.35,0.32,0.34,0.33,0.94,0.63,0.74,0,0,0.19,0.47,0,0,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.27,0.54,NA,NA,NA,NA,NA,0.24
"38","41",NA,"Bendcity",0.02,0.31,0,0.97,0.04,0.04,0.41,0.48,0.31,0.42,0,0,0.23,0.54,0.31,0.46,0.42,0.23,0.43,0.25,0.27,0.26,0.04,0.19,0.22,0.38,0.28,0.02,0.34,0.13,0.23,0.36,0.23,0.62,0.37,0.36,0.45,0.41,0.73,0.42,0.73,0.76,0.35,0.54,0.59,0.65,0.39,0.63,0.71,0.01,0.15,0,0.16,0.19,0.17,0.18,0.03,0.03,0.03,0.02,0.95,0.02,0.13,0.11,0.31,0.35,0.3,0.45,0.13,0.58,0,0.02,0.8,0.43,0.11,0.2,0.63,0.33,0.29,0.13,0.13,0.13,0.28,0.3,0.32,0.31,0.51,0.42,0.75,0.06,0.01,0.07,0.38,0.25,0.41,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.13,0.02,NA,NA,NA,NA,NA,0.21
"39","44","9","Narragansetttown",0.01,0.39,0.02,0.96,0.05,0.02,0.53,0.69,0.66,0.35,0,0,0.39,0.64,0.32,0.54,0.38,0.21,0.52,0.45,0.41,0.39,0.37,0.18,0.52,0.29,0.78,0.02,0.34,0.11,0.2,0.6,0.31,0.61,0.16,0.57,0.2,0.53,0.3,0.73,0.34,0.33,0.4,0.66,0.72,0.75,0.77,0.56,0.73,0,0.1,0,0.53,0.61,0.56,0.48,0.12,0.13,0.1,0.08,0.9,0.03,0.14,0.12,0.43,0.45,0.43,0.49,0.05,0.47,0.5,0.12,0,0.49,0.11,1,0.67,0.1,0.14,0.41,0.42,0.49,0.54,0.56,0.66,0.59,0.72,0.58,0.47,0,0,0.09,0.61,0.47,0.42,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.09,0.06,NA,NA,NA,NA,NA,0.18
"40","6",NA,"LosGatostown",0.03,0.32,0.01,0.89,0.31,0.09,0.28,0.37,0.2,0.38,0.04,1,0.76,0.68,0.36,0.76,0.32,0.12,0.39,0.82,0.98,0.96,0.46,0.18,0.78,0.68,0.99,0.01,0.11,0.07,0.08,0.79,0.12,0.68,0.52,0.53,0.1,0.86,0.62,0.44,0.66,0.67,0.32,0.68,0.72,0.72,0.65,0.39,0.42,0.01,0.1,0.02,0.31,0.32,0.34,0.37,0.24,0.22,0.21,0.21,0.8,0.06,0.13,0.12,0.33,0.4,0.23,0.62,0.09,0.45,0.5,0.03,0.83,0.57,0.36,0.34,0.52,0.03,0.05,1,1,1,0.82,0.82,0.99,0.81,0.54,0.7,0.18,0,0,0.32,0.47,0.49,0.72,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.22,0.07,NA,NA,NA,NA,NA,0.11
"41","5",NA,"Searcycity",0.01,0.57,0.09,0.91,0.03,0.02,0.83,0.76,0.79,0.52,0,0,0.15,0.37,0.63,0.42,0.62,0.35,0.48,0.2,0.21,0.19,0.58,0.08,0.24,0.03,0.09,0.02,0.46,0.45,0.49,0.34,0.33,0.26,0.34,0.78,0.47,0.46,0.31,0.54,0.34,0.34,0.31,0.63,0.66,0.76,0.5,0.46,0.57,0,0.1,0,1,1,1,1,0.11,0.09,0.07,0.06,0.95,0.03,0.07,0.08,0.33,0.36,0.32,0.52,0.07,0.48,0.5,0.02,0.77,0.51,0.16,0.28,0.69,0.47,0.2,0.09,0.09,0.08,0.1,0.12,0.13,0.15,0.62,0.39,0.5,0,0,0.03,0.55,0.31,0.38,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.09,0.03,NA,NA,NA,NA,NA,0.03
"42","25","21","Stoughtontown",0.03,0.54,0.08,0.92,0.07,0.03,0.38,0.48,0.31,0.43,0.04,0.94,0.5,0.68,0.41,0.53,0.5,0.23,0.47,0.49,0.42,0.4,0.46,0.16,0.64,0.77,0.3,0.01,0.11,0.26,0.29,0.36,0.35,0.61,0.42,0.37,0.42,0.42,0.28,0.49,0.33,0.32,0.6,0.78,0.77,0.88,0.67,0.58,0.6,0.01,0.1,0.02,0.16,0.17,0.14,0.16,0.13,0.11,0.09,0.09,0.74,0.2,0.29,0.29,0.58,0.65,0.34,0.75,0.08,0.4,0.5,0.02,0.88,0.69,0.17,0.45,0.54,0.08,0.09,0.42,0.39,0.36,0.45,0.54,0.62,0.55,0.4,0.51,0.43,0,0,0.33,0.8,0.78,0.73,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.33,NA,NA,NA,NA,NA,0.11
"43","42","17","Bensalemtownship",0.08,0.47,0.13,0.83,0.22,0.04,0.4,0.53,0.3,0.27,0.09,1,0.44,0.73,0.12,0.52,0.33,0.21,0.36,0.43,0.37,0.37,0.31,0.21,0.32,0.29,0.35,0.03,0.13,0.16,0.34,0.34,0.28,0.66,0.42,0.37,0.38,0.45,0.47,0.45,0.42,0.46,0.56,0.7,0.69,0.84,0.68,0.35,0.44,0.02,0.2,0.02,0.29,0.32,0.4,0.41,0.13,0.13,0.14,0.13,0.84,0.09,0.25,0.23,0.5,0.67,0.27,0.6,0.12,0.55,0,0.09,0.69,0.51,0.04,0.09,0.67,0.05,0.18,0.29,0.27,0.27,0.52,0.51,0.55,0.53,0.43,0.61,0.56,0,0,0.19,0.78,0.58,0.56,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.24,0.24,NA,NA,NA,NA,NA,0.15
"44","42","43","LowerPaxtontownship",0.05,0.33,0.11,0.89,0.08,0.02,0.29,0.43,0.25,0.41,0.06,0.96,0.43,0.72,0.11,0.66,0.36,0.09,0.6,0.43,0.46,0.45,0.39,0.6,0.43,0.31,0.38,0.01,0.06,0.1,0.2,0.43,0.06,0.72,0.19,0.45,0.26,0.59,0.41,0.34,0.42,0.43,0.35,0.74,0.77,0.88,0.78,0.57,0.62,0.01,0.08,0.01,0.27,0.29,0.32,0.37,0.04,0.04,0.04,0.04,0.93,0.02,0.08,0.09,0.34,0.48,0.16,0.62,0.03,0.48,0.5,0.04,0.82,0.53,0.07,0.12,0.65,0.03,0.13,0.19,0.18,0.17,0.47,0.41,0.4,0.4,0.26,0.32,0.19,0,0,0.06,0.84,0.57,0.64,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.12,0.08,NA,NA,NA,NA,NA,0.17
"45","34","3","Oaklandborough",0,0.66,0.02,0.95,0.14,0.05,0.38,0.39,0.28,0.25,0.02,1,0.85,0.87,0.15,0.78,0.29,0.05,0.37,0.77,0.63,0.62,0.64,0.21,0.38,0.68,0.59,0,0.02,0.18,0.18,0.59,0.13,0.7,0.37,0.44,0.18,0.66,0.16,0.38,0.18,0.17,0.57,0.93,0.91,0.99,0.86,0.41,0.5,0,0.05,0.01,0.33,0.31,0.31,0.27,0.22,0.17,0.16,0.13,0.8,0.04,0.2,0.24,0.68,0.65,0.62,0.94,0.05,0.11,0.5,0,0.92,0.94,0.14,0.4,0.42,0.01,0.24,0.6,0.56,0.54,0.79,0.89,1,0.99,0.6,0.61,0.79,0,0,0.27,0.55,0.79,0.76,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.12,0.26,NA,NA,NA,NA,NA,0.01
"46","12",NA,"SouthMiamicity",0,0.37,0.58,0.49,0.11,0.44,0.3,0.43,0.27,0.44,0.02,1,0.33,0.59,0.4,0.42,0.41,0.29,0.38,0.38,0.41,0.54,0.19,0.23,0.47,0.2,0.51,0.01,0.39,0.24,0.35,0.5,0.32,0.56,0.14,0.72,0.18,0.6,0.66,0.6,0.7,0.71,0.56,0.41,0.29,0.35,0.4,0.51,0.49,0.02,0.77,0.02,0.24,0.23,0.36,0.41,0.38,0.32,0.46,0.48,0.48,0.32,0.53,0.4,0.41,0.49,0.31,0.57,0.4,0.59,0,0.01,0.82,0.52,0.91,0.37,0.4,0.16,0.14,0.22,0.24,0.27,0.36,0.36,0.4,0.36,0.67,0.56,0.61,0,0,0.68,0.32,0.64,0.77,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.38,0.42,NA,NA,NA,NA,NA,0.73
"47","55","133","NewBerlincity",0.04,0.55,0,0.98,0.06,0.01,0.38,0.38,0.22,0.26,0.05,1,0.62,0.79,0.26,0.85,0.33,0.06,0.48,0.57,0.45,0.43,0.08,0.32,0.39,0.25,0.32,0,0.03,0.11,0.14,0.46,0.09,0.77,0.55,0.4,0.32,0.53,0.2,0.29,0.16,0.18,0.53,0.93,0.94,0.91,0.85,0.51,0.65,0,0.05,0.01,0.12,0.1,0.08,0.17,0.02,0.02,0.01,0.02,0.94,0.03,0.17,0.2,0.6,0.65,0.22,0.9,0.03,0.22,0.5,0.02,0.89,0.84,0.02,0.1,0.6,0.02,0.04,0.23,0.21,0.2,0.62,0.55,0.57,0.54,0.17,0.43,0.36,0,0,0.08,0.83,0.72,0.54,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.08,0.04,NA,NA,NA,NA,NA,0.05
"48","25","17","Wakefieldtown",0.02,0.45,0.01,0.98,0.05,0.01,0.3,0.41,0.25,0.51,0.04,1,0.53,0.59,0.21,0.64,0.54,0.25,0.5,0.56,0.48,0.46,0.38,1,0.62,0.53,0.81,0.01,0.1,0.14,0.21,0.41,0.39,0.59,0.37,0.5,0.23,0.55,0.24,0.47,0.27,0.27,0.51,0.8,0.84,0.86,0.7,0.52,0.57,0,0.04,0.01,0.01,0.04,0.08,0.12,0,0.01,0.02,0.03,0.92,0.06,0.22,0.21,0.48,0.58,0.22,0.74,0.03,0.4,0.5,0.01,0.94,0.66,0.1,0.29,0.13,0.01,0.2,0.53,0.49,0.47,0.52,0.59,0.66,0.59,0.41,0.53,0.64,0,0,0.13,0.87,0.86,0.88,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.28,0.41,NA,NA,NA,NA,NA,0.03
"49","36","69","Genevacity",0.01,0.45,0.16,0.83,0.06,0.08,0.72,0.66,0.64,0.53,0,0,0.2,0.42,0.13,0.5,0.69,0.39,0.7,0.25,0.2,0.21,0.17,0.06,0.15,0.21,0.26,0.02,0.48,0.33,0.42,0.27,0.43,0.33,0.29,0.84,0.4,0.4,0.36,0.75,0.42,0.41,0.42,0.43,0.49,0.53,0.49,0.58,0.67,0.01,0.37,0,0.27,0.43,0.43,0.43,0.04,0.06,0.06,0.05,0.86,0.07,0.18,0.15,0.33,0.44,0.25,0.49,0.07,0.51,0.5,0.02,0.75,0.44,0.16,0.56,0,0.48,0.11,0.1,0.1,0.09,0.25,0.26,0.27,0.24,0.73,0.44,0.67,0,0,0.07,0.79,0.54,0.53,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.28,0.03,NA,NA,NA,NA,NA,0.28
"50","39","165","Lebanoncity",0,0.42,0.06,0.94,0.04,0.01,0.37,0.5,0.32,0.39,0,0,0.26,0.6,0.7,0.45,0.43,0.23,0.51,0.26,0.25,0.24,0.22,0.22,0.3,0.1,0.11,0.01,0.22,0.37,0.43,0.25,0.05,0.57,0.4,0.35,0.44,0.36,0.56,0.23,0.66,0.64,0.43,0.62,0.66,0.77,0.56,0.51,0.55,0,0.08,0,0,0.25,0.34,0.55,0,0.01,0.02,0.02,0.97,0.02,0.12,0.13,0.44,0.48,0.41,0.45,0.1,0.57,0,0,0.9,0.44,0,0.37,0.54,0.42,0.1,0.15,0.13,0.14,0.26,0.26,0.25,0.27,0.33,0.38,0.14,0,0,0.02,0.78,0.39,0.67,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.09,0.01,NA,NA,NA,NA,NA,0.16
"51","6",NA,"Montclaircity",0.03,0.79,0.18,0.41,0.42,0.71,0.48,0.58,0.39,0.22,0.04,1,0.35,0.68,0.35,0.28,0.36,0.59,0.38,0.31,0.22,0.26,0.29,0.21,0.21,0.23,0.29,0.04,0.44,0.4,0.56,0.14,0.49,0.56,0.54,0.27,0.64,0.22,0.54,0.54,0.64,0.61,0.85,0.55,0.49,0.62,0.51,0.41,0.35,0.02,0.36,0.04,0.53,0.66,0.65,0.69,0.77,0.84,0.75,0.74,0.39,0.67,0.89,0.87,0.85,0.74,0.97,0.47,0.82,0.51,0.5,0.02,0.85,0.53,0.18,0.13,0.52,0.26,0.27,0.34,0.33,0.29,0.58,0.51,0.6,0.52,0.91,0.66,0.22,0.01,0.05,0.62,0.49,0.4,0.29,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.47,0.1,NA,NA,NA,NA,NA,0.54
"52","12",NA,"Nicevillecity",0,0.45,0.09,0.87,0.18,0.05,0.47,0.49,0.32,0.27,0.02,1,0.33,0.67,0.17,0.52,0.33,0.18,1,0.32,0.29,0.29,0.3,0.03,0.17,0.31,0.41,0.01,0.21,0.17,0.23,0.35,0.35,0.6,0.16,0.39,0.27,0.53,0.45,0.27,0.44,0.46,0.42,0.74,0.74,0.65,0.82,0.6,0.72,0,0.06,0,0.19,0.18,0.18,0.25,0.07,0.06,0.05,0.07,0.86,0.05,0.11,0.13,0.48,0.5,0.44,0.61,0.08,0.35,0.5,0.02,0.7,0.6,0.07,0.43,0.79,0.17,0,0.16,0.14,0.13,0.19,0.24,0.31,0.27,0.53,0.48,0.15,0,0,0.15,0.15,0.45,0.44,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,0.02,NA,NA,NA,NA,NA,0.08
"53","34","29","Bricktownship",0.09,0.44,0.01,0.97,0.05,0.05,0.33,0.39,0.23,0.59,0.11,1,0.45,0.45,0.13,0.56,0.63,0.16,0.73,0.45,0.39,0.37,0.25,0.26,0.41,0.45,0.49,0.02,0.08,0.19,0.34,0.25,0.33,0.46,0.26,0.37,0.34,0.36,0.27,0.31,0.3,0.3,0.47,0.81,0.83,0.87,0.75,0.37,0.41,0.01,0.08,0.02,0.13,0.2,0.2,0.2,0.04,0.06,0.05,0.05,0.88,0.05,0.19,0.2,0.49,0.47,0.45,0.82,0.06,0.48,0.5,0.21,0.43,0.82,0.05,0.77,0.69,0.04,0.09,0.32,0.32,0.31,0.62,0.59,0.66,0.65,0.85,0.73,1,0.01,0,0.14,0.75,0.7,0.63,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.21,0.1,NA,NA,NA,NA,NA,0.05
"54","25","17","Maynardtown",0,0.39,0.02,0.95,0.11,0.04,0.28,0.44,0.24,0.41,0.02,1,0.52,0.66,0.5,0.59,0.44,0.16,0.47,0.54,0.48,0.47,0.72,0.04,0.33,0.09,0.55,0,0.13,0.14,0.22,0.46,0.36,0.67,0.78,0.35,0.24,0.56,0.35,0.49,0.39,0.39,0.44,0.72,0.74,0.81,0.37,0.6,0.64,0,0.1,0,0.22,0.26,0.26,0.36,0.1,0.1,0.09,0.12,0.86,0.08,0.19,0.18,0.43,0.49,0.33,0.62,0.06,0.4,0.5,0.01,0.87,0.58,0,0.41,0.31,0.05,0,0.46,0.42,0.38,0.41,0.52,0.66,0.54,0.37,0.53,0.78,0,0,0.19,0.74,0.64,0.8,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.16,0.08,NA,NA,NA,NA,NA,0.11
"55","6",NA,"SierraMadrecity",0,0.27,0.02,0.88,0.31,0.18,0.18,0.3,0.15,0.49,0.02,1,0.57,0.58,0.57,0.68,0.43,0.15,0.42,0.63,0.68,0.66,0.54,0.28,0.73,0.42,0.52,0,0.13,0.09,0.11,0.65,0.09,0.62,0.21,0.8,0.11,0.82,0.58,0.43,0.63,0.63,0.33,0.63,0.7,0.81,0.48,0.34,0.39,0,0.07,0.01,0.25,0.34,0.34,0.32,0.16,0.19,0.17,0.15,0.81,0.08,0.13,0.11,0.29,0.38,0.17,0.59,0.11,0.57,0,0.01,0.82,0.53,0.13,0.5,0.29,0.06,0.29,0.89,0.99,1,0.61,0.63,0.75,0.62,0.39,0.62,0.18,0,0,0.26,0.54,0.62,0.86,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.3,0.09,NA,NA,NA,NA,NA,0.06
